Strongest,Strong,Weak,Weakest,Super_Weak,median_alpha,n_x,median_ntail,Not_Scale_Free,prob_a,n_nodes,iteration,n_y,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc,fp_gml
False,False,False,False,False,2.870000000000002,8000.0,1272.0,True,0.17,8000,9,8000.0,2.870000000000002,21.0,1272.0,-4995.354184826377,0.004,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.17_iteration_9.csv
False,False,False,False,False,2.870000000000002,8000.0,1041.0,True,0.18,8000,1,8000.0,2.870000000000002,26.0,1041.0,-4319.094917739476,0.019,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_1.csv
False,False,False,False,False,2.720000000000001,8000.0,1695.0,True,0.18,8000,10,8000.0,2.720000000000001,18.0,1695.0,-6608.261424690812,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_10.csv
False,False,False,False,False,2.7300000000000013,8000.0,1329.0,True,0.18,8000,11,8000.0,2.7300000000000013,20.0,1329.0,-5321.983960856964,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_11.csv
False,False,False,False,False,2.5900000000000016,8000.0,1803.0,True,0.18,8000,12,8000.0,2.5900000000000016,13.0,1803.0,-6659.5338421551405,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_12.csv
False,False,False,False,False,2.7700000000000014,8000.0,1367.0,True,0.18,8000,13,8000.0,2.7700000000000014,21.0,1367.0,-5486.648225807828,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_13.csv
False,False,False,False,False,2.930000000000001,8000.0,1184.0,True,0.18,8000,14,8000.0,2.930000000000001,22.0,1184.0,-4648.151483989879,0.008,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_14.csv
False,False,False,False,False,2.7800000000000016,8000.0,1184.0,True,0.18,8000,15,8000.0,2.7800000000000016,21.0,1184.0,-4740.198717962636,0.002,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_15.csv
False,False,True,True,False,2.930000000000001,8000.0,818.0,False,0.18,8000,16,8000.0,2.930000000000001,23.0,818.0,-3249.0052786616434,0.129,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_16.csv
False,False,False,False,False,2.910000000000002,8000.0,1026.0,True,0.18,8000,17,8000.0,2.910000000000002,23.0,1026.0,-4093.085352650989,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_17.csv
False,False,False,False,False,2.700000000000001,8000.0,1489.0,True,0.18,8000,18,8000.0,2.700000000000001,20.0,1489.0,-5995.027249540672,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_18.csv
False,False,False,False,False,2.5400000000000014,8000.0,1790.0,True,0.18,8000,19,8000.0,2.5400000000000014,15.0,1790.0,-6963.483120006612,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_19.csv
False,False,True,True,False,3.140000000000001,8000.0,690.0,False,0.18,8000,2,8000.0,3.140000000000001,28.0,690.0,-2776.152702165019,0.222,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_2.csv
False,False,False,False,False,2.8200000000000016,8000.0,1002.0,True,0.18,8000,20,8000.0,2.8200000000000016,20.0,1002.0,-3928.995533753741,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_20.csv
False,False,False,False,False,2.910000000000002,8000.0,1126.0,True,0.18,8000,21,8000.0,2.910000000000002,25.0,1126.0,-4587.260727356165,0.009,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_21.csv
False,False,False,False,False,2.8800000000000017,8000.0,871.0,True,0.18,8000,22,8000.0,2.8800000000000017,21.0,871.0,-3412.645367583954,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_22.csv
False,False,False,False,False,2.720000000000001,8000.0,1581.0,True,0.18,8000,23,8000.0,2.720000000000001,19.0,1581.0,-6264.152043058517,0.001,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_23.csv
False,False,False,False,False,2.8100000000000014,8000.0,1085.0,True,0.18,8000,24,8000.0,2.8100000000000014,21.0,1085.0,-4315.8123736228845,0.013,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_24.csv
False,False,False,False,False,2.5600000000000014,8000.0,1900.0,True,0.18,8000,25,8000.0,2.5600000000000014,14.0,1900.0,-7221.25485666297,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_25.csv
False,False,False,False,False,2.650000000000001,8000.0,1675.0,True,0.18,8000,26,8000.0,2.650000000000001,17.0,1675.0,-6543.8686868243,0.001,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_26.csv
False,False,False,False,False,2.8000000000000016,8000.0,1360.0,True,0.18,8000,27,8000.0,2.8000000000000016,20.0,1360.0,-5356.228836207256,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_27.csv
False,False,False,False,False,2.830000000000002,8000.0,1175.0,True,0.18,8000,28,8000.0,2.830000000000002,21.0,1175.0,-4661.005388310115,0.016,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_28.csv
False,False,False,False,False,2.700000000000001,8000.0,1655.0,True,0.18,8000,29,8000.0,2.700000000000001,17.0,1655.0,-6390.081993880054,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_29.csv
False,False,False,False,False,2.720000000000001,8000.0,1305.0,True,0.18,8000,3,8000.0,2.720000000000001,18.0,1305.0,-5086.856623459509,0.001,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_3.csv
False,False,False,False,False,2.890000000000001,8000.0,1128.0,True,0.18,8000,30,8000.0,2.890000000000001,22.0,1128.0,-4467.80013876982,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_30.csv
False,False,False,False,False,2.8400000000000016,8000.0,1121.0,True,0.18,8000,4,8000.0,2.8400000000000016,25.0,1121.0,-4632.266628282439,0.004,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_4.csv
False,False,False,False,False,2.570000000000001,8000.0,1813.0,True,0.18,8000,5,8000.0,2.570000000000001,14.0,1813.0,-6876.715238901596,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_5.csv
False,False,False,False,False,2.8200000000000016,8000.0,1359.0,True,0.18,8000,6,8000.0,2.8200000000000016,20.0,1359.0,-5327.885100252046,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_6.csv
False,False,False,False,False,2.8100000000000014,8000.0,1309.0,True,0.18,8000,7,8000.0,2.8100000000000014,20.0,1309.0,-5149.917882449796,0.022,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_7.csv
False,False,False,False,False,2.5800000000000014,8000.0,1899.0,True,0.18,8000,8,8000.0,2.5800000000000014,13.0,1899.0,-7024.857296052793,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_8.csv
False,False,True,True,False,3.040000000000002,8000.0,757.0,False,0.18,8000,9,8000.0,3.040000000000002,31.0,757.0,-3174.355121651167,0.197,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.18_iteration_9.csv
False,False,False,False,False,2.640000000000001,8000.0,1678.0,True,0.19,8000,1,8000.0,2.640000000000001,17.0,1678.0,-6583.529224931057,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_1.csv
False,False,False,False,False,2.700000000000001,8000.0,1604.0,True,0.19,8000,10,8000.0,2.700000000000001,18.0,1604.0,-6282.649200762526,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_10.csv
False,False,False,False,False,2.5900000000000016,8000.0,1921.0,True,0.19,8000,11,8000.0,2.5900000000000016,17.0,1921.0,-7624.932932752305,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_11.csv
False,False,True,True,False,2.870000000000002,8000.0,1278.0,False,0.19,8000,12,8000.0,2.870000000000002,26.0,1278.0,-5301.149578323762,0.104,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_12.csv
False,False,False,False,False,2.5900000000000016,8000.0,1804.0,True,0.19,8000,13,8000.0,2.5900000000000016,16.0,1804.0,-7044.001096366537,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_13.csv
False,False,False,False,False,2.7600000000000016,8000.0,1214.0,True,0.19,8000,14,8000.0,2.7600000000000016,22.0,1214.0,-4938.618706793927,0.003,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_14.csv
False,False,False,False,False,2.7500000000000018,8000.0,1471.0,True,0.19,8000,15,8000.0,2.7500000000000018,20.0,1471.0,-5857.413506434436,0.002,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_15.csv
False,False,False,False,False,2.7100000000000017,8000.0,1671.0,True,0.19,8000,16,8000.0,2.7100000000000017,19.0,1671.0,-6627.843365933772,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_16.csv
False,False,False,False,False,2.650000000000001,8000.0,1737.0,True,0.19,8000,17,8000.0,2.650000000000001,15.0,1737.0,-6561.359801006332,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_17.csv
False,False,True,True,False,3.2700000000000022,8000.0,496.0,False,0.19,8000,18,8000.0,3.2700000000000022,36.0,496.0,-2079.250988288561,0.13,0.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_18.csv
False,False,False,False,False,2.5600000000000014,8000.0,1924.0,True,0.19,8000,19,8000.0,2.5600000000000014,15.0,1924.0,-7447.424690496895,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_19.csv
False,False,False,False,False,2.660000000000001,8000.0,1510.0,True,0.19,8000,2,8000.0,2.660000000000001,16.0,1510.0,-5800.7288080098415,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_2.csv
False,False,False,False,False,2.620000000000001,8000.0,1849.0,True,0.19,8000,20,8000.0,2.620000000000001,16.0,1849.0,-7166.058011385208,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_20.csv
False,False,False,False,False,2.9600000000000017,8000.0,918.0,True,0.19,8000,21,8000.0,2.9600000000000017,26.0,918.0,-3740.077152004251,0.069,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_21.csv
False,False,False,False,False,2.650000000000001,8000.0,1720.0,True,0.19,8000,22,8000.0,2.650000000000001,15.0,1720.0,-6500.210991322809,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_22.csv
False,False,False,False,False,2.8000000000000016,8000.0,1208.0,True,0.19,8000,23,8000.0,2.8000000000000016,25.0,1208.0,-5031.273765742193,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_23.csv
False,False,False,False,False,2.720000000000001,8000.0,1390.0,True,0.19,8000,24,8000.0,2.720000000000001,19.0,1390.0,-5498.521187568769,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_24.csv
False,False,False,False,False,2.490000000000001,8000.0,2074.0,True,0.19,8000,25,8000.0,2.490000000000001,13.0,2074.0,-7879.683574922412,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_25.csv
False,False,False,False,False,2.740000000000001,8000.0,1407.0,True,0.19,8000,26,8000.0,2.740000000000001,18.0,1407.0,-5462.7818704495785,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_26.csv
False,False,False,False,False,2.990000000000002,8000.0,1176.0,True,0.19,8000,27,8000.0,2.990000000000002,25.0,1176.0,-4723.871938833552,0.063,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_27.csv
False,False,False,False,False,2.5500000000000016,8000.0,1984.0,True,0.19,8000,28,8000.0,2.5500000000000016,16.0,1984.0,-7830.648724181003,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_28.csv
False,False,False,False,False,2.610000000000001,8000.0,1801.0,True,0.19,8000,29,8000.0,2.610000000000001,16.0,1801.0,-7008.409320948231,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_29.csv
False,False,False,False,False,2.950000000000002,8000.0,1001.0,True,0.19,8000,3,8000.0,2.950000000000002,24.0,1001.0,-4003.06562015036,0.071,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_3.csv
False,False,False,False,False,3.120000000000002,8000.0,864.0,True,0.19,8000,30,8000.0,3.120000000000002,31.0,864.0,-3576.060058016683,0.011,1.0,0.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_30.csv
False,False,False,False,False,2.6900000000000013,8000.0,1543.0,True,0.19,8000,4,8000.0,2.6900000000000013,19.0,1543.0,-6143.576472018725,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_4.csv
False,False,False,False,False,2.7300000000000013,8000.0,1731.0,True,0.19,8000,5,8000.0,2.7300000000000013,19.0,1731.0,-6841.256622585019,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_5.csv
False,False,False,False,False,2.890000000000001,8000.0,980.0,True,0.19,8000,6,8000.0,2.890000000000001,26.0,980.0,-4046.867622086411,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_6.csv
False,False,True,True,False,2.830000000000002,8000.0,1396.0,False,0.19,8000,7,8000.0,2.830000000000002,21.0,1396.0,-5535.324084917245,0.171,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_7.csv
False,False,False,False,False,2.9200000000000017,8000.0,850.0,True,0.19,8000,8,8000.0,2.9200000000000017,25.0,850.0,-3456.305849957321,0.003,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_8.csv
False,False,False,False,False,2.5900000000000016,8000.0,1708.0,True,0.19,8000,9,8000.0,2.5900000000000016,17.0,1708.0,-6778.044177435981,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.19_iteration_9.csv
False,False,True,True,False,3.9300000000000015,8000.0,154.0,False,0.1,8000,1,8000.0,3.9300000000000015,31.0,154.0,-567.2759648036738,0.753,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_1.csv
False,False,False,False,False,2.8000000000000016,8000.0,635.0,True,0.1,8000,10,8000.0,2.8000000000000016,12.0,635.0,-2168.193405998774,0.007,1.0,1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_10.csv
False,False,False,False,False,2.5100000000000016,8000.0,1472.0,True,0.1,8000,11,8000.0,2.5100000000000016,8.0,1472.0,-4811.583723785036,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_11.csv
False,False,True,True,False,3.610000000000002,8000.0,148.0,False,0.1,8000,12,8000.0,3.610000000000002,30.0,148.0,-563.8925288861237,0.896,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_12.csv
False,False,False,False,False,2.3500000000000014,8000.0,2029.0,True,0.1,8000,13,8000.0,2.3500000000000014,7.0,2029.0,-6743.406875659467,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_13.csv
False,False,False,False,False,2.490000000000001,8000.0,1732.0,True,0.1,8000,14,8000.0,2.490000000000001,7.0,1732.0,-5464.3841309598365,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_14.csv
False,False,True,True,False,3.6400000000000015,8000.0,313.0,False,0.1,8000,15,8000.0,3.6400000000000015,20.0,313.0,-1058.0592450360723,0.591,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_15.csv
False,False,False,False,False,2.5400000000000014,8000.0,1358.0,True,0.1,8000,16,8000.0,2.5400000000000014,8.0,1358.0,-4393.402291474605,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_16.csv
False,False,True,True,False,3.1700000000000017,8000.0,350.0,False,0.1,8000,17,8000.0,3.1700000000000017,15.0,350.0,-1176.2049752968817,0.863,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_17.csv
False,False,True,True,False,2.7500000000000018,8000.0,911.0,False,0.1,8000,18,8000.0,2.7500000000000018,10.0,911.0,-2973.164321970664,0.123,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_18.csv
False,False,False,False,False,2.7600000000000016,8000.0,642.0,True,0.1,8000,19,8000.0,2.7600000000000016,13.0,642.0,-2263.989813449808,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_19.csv
False,False,False,False,False,2.7100000000000017,8000.0,1038.0,True,0.1,8000,2,8000.0,2.7100000000000017,8.0,1038.0,-3184.585716470184,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_2.csv
False,False,False,False,False,2.6900000000000013,8000.0,893.0,True,0.1,8000,20,8000.0,2.6900000000000013,11.0,893.0,-3053.483491172208,0.001,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_20.csv
False,False,False,False,False,2.5400000000000014,8000.0,1579.0,True,0.1,8000,21,8000.0,2.5400000000000014,8.0,1579.0,-5108.036535399865,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_21.csv
False,False,True,True,True,3.570000000000002,8000.0,143.0,False,0.1,8000,22,8000.0,3.570000000000002,35.0,143.0,-569.7718861961257,0.597,2.0,0.0,1.0,0.0,degree_8000_prob_a_0.1_iteration_22.csv
False,False,False,False,False,2.8500000000000014,8000.0,634.0,True,0.1,8000,23,8000.0,2.8500000000000014,13.0,634.0,-2188.362523647606,0.005,1.0,1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_23.csv
False,False,False,False,False,2.9000000000000017,8000.0,655.0,True,0.1,8000,24,8000.0,2.9000000000000017,12.0,655.0,-2179.3544737076945,0.007,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_24.csv
False,False,False,False,False,2.5000000000000013,8000.0,1577.0,True,0.1,8000,25,8000.0,2.5000000000000013,7.0,1577.0,-4958.344084415949,0.001,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_25.csv
False,False,False,False,False,2.5800000000000014,8000.0,1196.0,True,0.1,8000,26,8000.0,2.5800000000000014,8.0,1196.0,-3817.9867684234487,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_26.csv
False,False,False,False,False,2.410000000000001,8000.0,2212.0,True,0.1,8000,27,8000.0,2.410000000000001,5.0,2212.0,-6369.866182228686,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_27.csv
False,False,True,True,False,3.5900000000000025,8000.0,141.0,False,0.1,8000,28,8000.0,3.5900000000000025,29.0,141.0,-533.8260659268647,0.904,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_28.csv
False,False,True,True,False,3.4300000000000024,8000.0,238.0,False,0.1,8000,29,8000.0,3.4300000000000024,20.0,238.0,-831.8815458853867,0.979,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_29.csv
False,False,False,False,False,2.5200000000000014,8000.0,1228.0,True,0.1,8000,3,8000.0,2.5200000000000014,8.0,1228.0,-4004.72608518003,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_3.csv
False,False,True,True,False,3.6000000000000023,8000.0,211.0,False,0.1,8000,30,8000.0,3.6000000000000023,24.0,211.0,-756.4088674825125,0.451,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_30.csv
False,False,False,False,False,2.4400000000000013,8000.0,1642.0,True,0.1,8000,4,8000.0,2.4400000000000013,8.0,1642.0,-5492.084334541816,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_4.csv
False,False,True,True,False,3.6400000000000015,8000.0,123.0,False,0.1,8000,5,8000.0,3.6400000000000015,31.0,123.0,-470.77039850298434,0.744,1.0,0.0,-1.0,0.0,degree_8000_prob_a_0.1_iteration_5.csv
False,False,False,False,False,2.7300000000000013,8000.0,813.0,True,0.1,8000,6,8000.0,2.7300000000000013,11.0,813.0,-2754.335680373911,0.015,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_6.csv
False,False,False,False,False,2.240000000000001,8000.0,2529.0,True,0.1,8000,7,8000.0,2.240000000000001,5.0,2529.0,-7866.053875602354,0.0,1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.1_iteration_7.csv
